Комета Брно-Либерец,20.10.2023 в 23:00,2.16,4.00,2.80
Кливленд Монстерс-Сиракьюс Кранч,21.10.2023 в 06:00,2.40,4.10,2.37
Хартфорд Вулф Пак-Уилкс-Барри/Скрэнтон Пингвинс,21.10.2023 в 06:00,2.18,4.10,2.65
Спрингфилд Тандербердс-Лехай Уэлли Фантомс,21.10.2023 в 06:05,2.29,4.20,2.48
Клагенфурт-Олимпия Любляна,21.10.2023 в 00:15,1.59,4.70,4.30
Грац-Филлах,21.10.2023 в 00:15,3.55,4.50,1.77
Ред Булл Зальцбург-Азиаго,21.10.2023 в 00:15,1.21,6.80,11.0
ТВК Инсбрук-Вена Кэпиталс,21.10.2023 в 00:15,1.87,4.40,3.25
Франкфурт Левен-Айсбарен Берлин,21.10.2023 в 00:30,2.75,4.20,2.12
Адлер Мангейм-Нюрнберг,21.10.2023 в 00:30,1.73,4.60,3.65
Аугсбургер Пантер-Ингольштадт,21.10.2023 в 00:30,2.50,4.10,2.34
Вольфсбург-Кёльнер Хайе,21.10.2023 в 00:30,2.09,4.20,2.80
Швеннингер Уайлд Уингс-РБ Мюнхен,21.10.2023 в 00:30,3.00,4.30,1.97
Штраубинг Тайгерс-Дюссельдорфер,21.10.2023 в 00:30,1.72,4.40,3.80
Униа Освенцим-Тыхы,20.10.2023 в 23:00,2.01,4.40,2.90
Ястржебье-Подхале,20.10.2023 в 23:00,1.45,5.20,5.40
Санок-Заглебье Сосновец,20.10.2023 в 23:00,2.29,4.20,2.50
Краковия Краков-Катовице,20.10.2023 в 23:30,2.85,4.40,2.01
